order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_ID,product_type,product_name,size,colour,price,quantity_y,description,differnce,year_order,month_order,day_order,name_day_order,year_delivery,month_delivery,day_delivery,name_day_delivery
840,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,4217,548,98,1,98,548,Jacket,Leather,L,blue,113,62,"A blue coloured, L sized, Leather Jacket",8,2021,6,30,Wednesday,2021,7,8,Thursday
840,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,4218,108,92,3,276,108,Shirt,Denim,L,red,115,52,"A red coloured, L sized, Denim Shirt",8,2021,6,30,Wednesday,2021,7,8,Thursday
840,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,4219,1088,115,2,230,1088,Trousers,Cropped,L,red,99,63,"A red coloured, L sized, Cropped Trousers",8,2021,6,30,Wednesday,2021,7,8,Thursday
841,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,4220,866,113,1,113,866,Trousers,Chinos,S,indigo,100,67,"A indigo coloured, S sized, Chinos Trousers",13,2021,6,29,Tuesday,2021,7,12,Monday
841,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,4221,203,98,1,98,203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",13,2021,6,29,Tuesday,2021,7,12,Monday
841,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,4222,473,118,1,118,473,Jacket,Puffer,L,green,110,43,"A green coloured, L sized, Puffer Jacket",13,2021,6,29,Tuesday,2021,7,12,Monday
841,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,4223,162,91,2,182,162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",13,2021,6,29,Tuesday,2021,7,12,Monday
841,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,4224,1175,99,1,99,1175,Trousers,High-Waisted,XS,blue,98,51,"A blue coloured, XS sized, High-Waisted Trousers",13,2021,6,29,Tuesday,2021,7,12,Monday
841,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,4225,501,102,3,306,501,Jacket,Windbreaker,S,yellow,109,66,"A yellow coloured, S sized, Windbreaker Jacket",13,2021,6,29,Tuesday,2021,7,12,Monday
841,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,4226,409,119,2,238,409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt",13,2021,6,29,Tuesday,2021,7,12,Monday
842,310,22552,2021-01-10,2021-01-29,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,4227,875,94,2,188,875,Trousers,Cords,XS,red,113,63,"A red coloured, XS sized, Cords Trousers",19,2021,1,10,Sunday,2021,1,29,Friday
842,310,22552,2021-01-10,2021-01-29,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,4228,374,94,3,282,374,Shirt,Henley,XL,blue,92,75,"A blue coloured, XL sized, Henley Shirt",19,2021,1,10,Sunday,2021,1,29,Friday
842,310,22552,2021-01-10,2021-01-29,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,4229,645,93,3,279,645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",19,2021,1,10,Sunday,2021,1,29,Friday
842,310,22552,2021-01-10,2021-01-29,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,4230,238,106,1,106,238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",19,2021,1,10,Sunday,2021,1,29,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4231,1091,115,1,115,1091,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4232,374,94,3,282,374,Shirt,Henley,XL,blue,92,75,"A blue coloured, XL sized, Henley Shirt",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4233,69,104,1,104,69,Shirt,Dress,XL,violet,119,77,"A violet coloured, XL sized, Dress Shirt",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4234,285,105,1,105,285,Shirt,Cuban Collar,XS,orange,93,62,"A orange coloured, XS sized, Cuban Collar Shirt",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4235,737,109,1,109,737,Jacket,Peacoat,M,red,102,59,"A red coloured, M sized, Peacoat Jacket",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4236,1236,112,3,336,1236,Trousers,Tracksuit Bottoms,S,yellow,91,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4237,886,94,3,282,886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4238,962,97,2,194,962,Trousers,Slim-Fit,M,green,119,78,"A green coloured, M sized, Slim-Fit Trousers",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4239,207,98,3,294,207,Shirt,Camp Collared,M,violet,112,41,"A violet coloured, M sized, Camp Collared Shirt",6,2021,7,3,Saturday,2021,7,9,Friday
843,956,17717,2021-07-03,2021-07-09,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,4240,1084,93,1,93,1084,Trousers,Joggers,XL,violet,94,40,"A violet coloured, XL sized, Joggers Trousers",6,2021,7,3,Saturday,2021,7,9,Friday
844,35,34733,2021-09-26,2021-10-18,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,4241,1222,105,2,210,1222,Trousers,Pleated,M,violet,90,45,"A violet coloured, M sized, Pleated Trousers",22,2021,9,26,Sunday,2021,10,18,Monday
844,35,34733,2021-09-26,2021-10-18,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,4242,134,92,3,276,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",22,2021,9,26,Sunday,2021,10,18,Monday
844,35,34733,2021-09-26,2021-10-18,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,4243,1024,90,3,270,1024,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",22,2021,9,26,Sunday,2021,10,18,Monday
844,35,34733,2021-09-26,2021-10-18,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,4244,139,92,1,92,139,Shirt,Denim,XL,violet,115,73,"A violet coloured, XL sized, Denim Shirt",22,2021,9,26,Sunday,2021,10,18,Monday
844,35,34733,2021-09-26,2021-10-18,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,4245,586,100,3,300,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket",22,2021,9,26,Sunday,2021,10,18,Monday
845,457,11229,2021-04-25,2021-05-22,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,4246,1073,93,3,279,1073,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",27,2021,4,25,Sunday,2021,5,22,Saturday
845,457,11229,2021-04-25,2021-05-22,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,4247,1246,112,2,224,1246,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers",27,2021,4,25,Sunday,2021,5,22,Saturday
845,457,11229,2021-04-25,2021-05-22,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,4248,335,109,3,327,335,Shirt,Mandarin Collar,XS,blue,108,59,"A blue coloured, XS sized, Mandarin Collar Shirt",27,2021,4,25,Sunday,2021,5,22,Saturday
845,457,11229,2021-04-25,2021-05-22,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,4249,1038,90,3,270,1038,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",27,2021,4,25,Sunday,2021,5,22,Saturday
845,457,11229,2021-04-25,2021-05-22,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,4250,1177,99,1,99,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",27,2021,4,25,Sunday,2021,5,22,Saturday
846,515,58585,2021-09-17,2021-10-10,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,830,Huelhaven,Australian Capital Territory,Australia,4251,668,113,2,226,668,Jacket,Parka,L,red,119,73,"A red coloured, L sized, Parka Jacket",23,2021,9,17,Friday,2021,10,10,Sunday
847,566,43999,2021-10-19,2021-11-04,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,4252,790,91,1,91,790,Jacket,Pullover,XS,blue,114,61,"A blue coloured, XS sized, Pullover Jacket",16,2021,10,19,Tuesday,2021,11,4,Thursday
847,566,43999,2021-10-19,2021-11-04,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,4253,593,100,2,200,593,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket",16,2021,10,19,Tuesday,2021,11,4,Thursday
847,566,43999,2021-10-19,2021-11-04,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,4254,500,102,2,204,500,Jacket,Windbreaker,XS,yellow,109,50,"A yellow coloured, XS sized, Windbreaker Jacket",16,2021,10,19,Tuesday,2021,11,4,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4255,28,96,3,288,28,Shirt,Oxford Cloth,L,indigo,114,70,"A indigo coloured, L sized, Oxford Cloth Shirt",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4256,66,104,2,208,66,Shirt,Dress,S,violet,119,69,"A violet coloured, S sized, Dress Shirt",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4257,642,93,2,186,642,Jacket,Coach,M,yellow,115,48,"A yellow coloured, M sized, Coach Jacket",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4258,375,94,1,94,375,Shirt,Henley,XS,indigo,92,58,"A indigo coloured, XS sized, Henley Shirt",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4259,201,98,3,294,201,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4260,830,117,3,351,830,Jacket,Shearling,XS,indigo,95,68,"A indigo coloured, XS sized, Shearling Jacket",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4261,286,105,3,315,286,Shirt,Cuban Collar,S,orange,93,50,"A orange coloured, S sized, Cuban Collar Shirt",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4262,583,100,3,300,583,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket",20,2021,9,24,Friday,2021,10,14,Thursday
848,813,18195,2021-09-24,2021-10-14,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,4263,591,100,2,200,591,Jacket,Bomber,S,violet,90,45,"A violet coloured, S sized, Bomber Jacket",20,2021,9,24,Friday,2021,10,14,Thursday
849,882,21468,2021-08-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,4264,73,118,2,236,73,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",21,2021,8,11,Wednesday,2021,9,1,Wednesday
849,882,21468,2021-08-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,4265,1074,93,3,279,1074,Trousers,Joggers,XL,blue,94,52,"A blue coloured, XL sized, Joggers Trousers",21,2021,8,11,Wednesday,2021,9,1,Wednesday
849,882,21468,2021-08-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,4266,993,106,3,318,993,Trousers,Wool,L,yellow,111,46,"A yellow coloured, L sized, Wool Trousers",21,2021,8,11,Wednesday,2021,9,1,Wednesday
849,882,21468,2021-08-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,4267,1117,115,1,115,1117,Trousers,Cropped,M,violet,99,47,"A violet coloured, M sized, Cropped Trousers",21,2021,8,11,Wednesday,2021,9,1,Wednesday
850,254,16739,2021-04-08,2021-04-27,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,4268,368,94,2,188,368,Shirt,Henley,L,green,92,41,"A green coloured, L sized, Henley Shirt",19,2021,4,8,Thursday,2021,4,27,Tuesday
850,254,16739,2021-04-08,2021-04-27,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,4269,616,112,3,336,616,Jacket,Cardigan,S,blue,118,53,"A blue coloured, S sized, Cardigan Jacket",19,2021,4,8,Thursday,2021,4,27,Tuesday
850,254,16739,2021-04-08,2021-04-27,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,4270,652,93,2,186,652,Jacket,Coach,M,blue,115,54,"A blue coloured, M sized, Coach Jacket",19,2021,4,8,Thursday,2021,4,27,Tuesday
850,254,16739,2021-04-08,2021-04-27,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,4271,700,119,2,238,700,Jacket,Trench Coat,XS,red,112,78,"A red coloured, XS sized, Trench Coat Jacket",19,2021,4,8,Thursday,2021,4,27,Tuesday
850,254,16739,2021-04-08,2021-04-27,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,4272,533,98,2,196,533,Jacket,Leather,L,orange,113,78,"A orange coloured, L sized, Leather Jacket",19,2021,4,8,Thursday,2021,4,27,Tuesday
851,365,15504,2021-04-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia,4273,1031,90,3,270,1031,Trousers,Relaxed Leg,S,green,95,51,"A green coloured, S sized, Relaxed Leg Trousers",9,2021,4,23,Friday,2021,5,2,Sunday
851,365,15504,2021-04-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia,4274,1074,93,3,279,1074,Trousers,Joggers,XL,blue,94,52,"A blue coloured, XL sized, Joggers Trousers",9,2021,4,23,Friday,2021,5,2,Sunday
851,365,15504,2021-04-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia,4275,437,107,1,107,437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",9,2021,4,23,Friday,2021,5,2,Sunday
851,365,15504,2021-04-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia,4276,1173,99,1,99,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",9,2021,4,23,Friday,2021,5,2,Sunday
852,102,42616,2021-04-11,2021-05-08,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,4277,579,100,2,200,579,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket",27,2021,4,11,Sunday,2021,5,8,Saturday
852,102,42616,2021-04-11,2021-05-08,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,4278,229,106,3,318,229,Shirt,Chambray,XL,green,105,58,"A green coloured, XL sized, Chambray Shirt",27,2021,4,11,Sunday,2021,5,8,Saturday
852,102,42616,2021-04-11,2021-05-08,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,4279,623,112,2,224,623,Jacket,Cardigan,L,indigo,118,40,"A indigo coloured, L sized, Cardigan Jacket",27,2021,4,11,Sunday,2021,5,8,Saturday
852,102,42616,2021-04-11,2021-05-08,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,4280,120,92,3,276,120,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt",27,2021,4,11,Sunday,2021,5,8,Saturday
852,102,42616,2021-04-11,2021-05-08,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,4281,1047,90,1,90,1047,Trousers,Relaxed Leg,M,violet,95,46,"A violet coloured, M sized, Relaxed Leg Trousers",27,2021,4,11,Sunday,2021,5,8,Saturday
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4282,549,98,2,196,549,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",21,2021,9,27,Monday,2021,10,18,Monday
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4283,540,98,3,294,540,Jacket,Leather,XS,green,113,57,"A green coloured, XS sized, Leather Jacket",21,2021,9,27,Monday,2021,10,18,Monday
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4284,568,100,2,200,568,Jacket,Bomber,L,orange,90,71,"A orange coloured, L sized, Bomber Jacket",21,2021,9,27,Monday,2021,10,18,Monday
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4285,45,104,1,104,45,Shirt,Dress,XS,yellow,119,69,"A yellow coloured, XS sized, Dress Shirt",21,2021,9,27,Monday,2021,10,18,Monday
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4286,1015,90,2,180,1015,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",21,2021,9,27,Monday,2021,10,18,Monday
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4287,535,98,2,196,535,Jacket,Leather,XS,yellow,113,73,"A yellow coloured, XS sized, Leather Jacket",21,2021,9,27,Monday,2021,10,18,Monday
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4288,1220,105,3,315,1220,Trousers,Pleated,XS,violet,90,58,"A violet coloured, XS sized, Pleated Trousers",21,2021,9,27,Monday,2021,10,18,Monday
854,680,55361,2021-08-10,2021-08-27,Camellia Heatherington,Bigender,78,5530 Ashton GroveSuite 128,7905,Taylorfurt,New South Wales,Australia,4289,35,104,3,312,35,Shirt,Dress,XS,red,119,63,"A red coloured, XS sized, Dress Shirt",17,2021,8,10,Tuesday,2021,8,27,Friday
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4290,983,106,1,106,983,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers",7,2021,1,26,Tuesday,2021,2,2,Tuesday
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4291,1112,115,3,345,1112,Trousers,Cropped,M,indigo,99,73,"A indigo coloured, M sized, Cropped Trousers",7,2021,1,26,Tuesday,2021,2,2,Tuesday
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4292,722,119,2,238,722,Jacket,Trench Coat,M,blue,112,46,"A blue coloured, M sized, Trench Coat Jacket",7,2021,1,26,Tuesday,2021,2,2,Tuesday
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4293,620,112,3,336,620,Jacket,Cardigan,XS,indigo,118,70,"A indigo coloured, XS sized, Cardigan Jacket",7,2021,1,26,Tuesday,2021,2,2,Tuesday
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4294,833,117,2,234,833,Jacket,Shearling,L,indigo,95,66,"A indigo coloured, L sized, Shearling Jacket",9,2021,1,13,Wednesday,2021,1,22,Friday
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4295,1178,99,3,297,1178,Trousers,High-Waisted,L,blue,98,57,"A blue coloured, L sized, High-Waisted Trousers",9,2021,1,13,Wednesday,2021,1,22,Friday
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4296,794,91,3,273,794,Jacket,Pullover,XL,blue,114,74,"A blue coloured, XL sized, Pullover Jacket",9,2021,1,13,Wednesday,2021,1,22,Friday
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4297,509,102,1,102,509,Jacket,Windbreaker,XL,green,109,71,"A green coloured, XL sized, Windbreaker Jacket",9,2021,1,13,Wednesday,2021,1,22,Friday
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4298,92,118,1,118,92,Shirt,Flannel,M,blue,96,73,"A blue coloured, M sized, Flannel Shirt",9,2021,1,13,Wednesday,2021,1,22,Friday
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4299,1204,105,2,210,1204,Trousers,Pleated,XL,yellow,90,52,"A yellow coloured, XL sized, Pleated Trousers",9,2021,1,13,Wednesday,2021,1,22,Friday
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4300,751,109,3,327,751,Jacket,Peacoat,S,green,102,41,"A green coloured, S sized, Peacoat Jacket",9,2021,9,1,Wednesday,2021,9,10,Friday
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4301,213,106,3,318,213,Shirt,Chambray,L,red,105,44,"A red coloured, L sized, Chambray Shirt",9,2021,9,1,Wednesday,2021,9,10,Friday
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4302,907,94,3,282,907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers",9,2021,9,1,Wednesday,2021,9,10,Friday
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4303,431,107,2,214,431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",9,2021,9,1,Wednesday,2021,9,10,Friday
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4304,439,107,2,214,439,Jacket,Denim,XL,green,92,59,"A green coloured, XL sized, Denim Jacket",11,2021,3,16,Tuesday,2021,3,27,Saturday
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4305,281,105,3,315,281,Shirt,Cuban Collar,S,red,93,59,"A red coloured, S sized, Cuban Collar Shirt",11,2021,3,16,Tuesday,2021,3,27,Saturday
